campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,roas_calc,ctr_calc,cvr_calc,cpc,cpa,intent_score,engagement_depth,cost_waste_ratio,campaign_health_score,risk_flag
C01547,07-05-2024,Social,Central,CTV,Gen Z,Traffic,64357,1600.0,2.49,2421.32,52.0,3.25,61.58,173,27,9.62,4308.58,1.7786997589088145,2.486093414960067,3.2479700187382887,1.5123797626483448,45.68528301886793,0.08984499840204539,66.4666,2342.6271,0.2887799887538099,0
C01548,04-01-2025,Social,North,Desktop,Millennials,Awareness,96816,3494.0,3.61,5760.12,129.0,3.69,55.46,74,30,6.94,12158.09,2.110369164329158,3.6088703430182716,3.6909871244635193,1.6481030042918454,44.308615384615386,0.0483634431455898,32.9596,5547.571572,0.20830274970644935,0
C01549,20-09-2024,Video,East,Desktop,Boomers,Sales,81901,1099.0,1.34,0.0,58.0,5.28,66.3,86,34,7.65,4049.06,4049.06,1.3418475739298186,5.2727272727272725,0.0,0.0,0.06747102526002972,28.982000000000006,0.0,0.2502161453698435,0
C01550,08-05-2024,Search,West,Mobile,Boomers,Leads,138339,5270.0,3.81,6671.01,245.0,4.65,33.83,183,34,9.71,18552.83,2.780695772338471,3.809454966025734,4.648074369189907,1.2656061468412065,27.117926829268292,0.2443152454780362,121.0911,6360.808035,0.2917789884061972,0
C01551,08-10-2025,Affiliate,Central,CTV,Boomers,Sales,84856,1389.0,1.64,1037.93,102.0,7.34,58.06,173,48,7.47,2733.76,2.6313226107629966,1.636871442544516,7.338129496402877,0.7467122302158273,10.076990291262137,0.215005079580088,72.5562,961.745938,0.22452246151930777,0
C01552,04-01-2025,Search,South,Mobile,Gen X,Awareness,153474,9631.0,6.28,11173.45,637.0,6.61,54.84,220,33,7.43,46097.31,4.125241958217183,6.27528913503828,6.613372093023257,1.1600342607973422,17.513244514106585,0.26042263610315186,99.352,10434.884955,0.22341647180578708,0
C01553,08-10-2024,Social,East,Desktop,Millennials,App Installs,95736,1922.0,2.01,3564.58,74.0,3.85,48.19,195,46,6.61,8973.58,2.516723786873384,2.00758327501384,3.848153926157046,1.853655746229849,47.52773333333333,0.1526224842447652,101.0295,3427.34367,0.19860318573621982,0
C01554,28-01-2024,Display,Central,Desktop,Gen Z,App Installs,99617,1323.0,1.33,1243.71,84.0,6.35,68.3,276,38,6.07,6761.57,5.432245261948566,1.3280732397759443,6.3444108761329305,0.9393580060422961,14.631882352941178,0.2529004329004329,87.49200000000002,1164.7344150000001,0.1826088051464782,0
C01555,02-01-2024,Email,South,CTV,Gen Z,Traffic,32556,1409.0,4.33,674.92,109.0,7.74,63.11,192,33,7.29,6680.88,9.884128299207008,4.327794329944405,7.7304964539007095,0.47866666666666663,6.1356363636363636,0.2318015910154422,70.8288,622.6811919999999,0.2191912971038742,0
C01556,03-04-2024,Video,North,Tablet,Gen Z,Leads,313113,11640.0,3.72,14115.86,601.0,5.16,74.51,131,27,7.84,31542.17,2.234361607326275,3.717495864126165,5.162786702173353,1.2125985740056697,23.448272425249172,0.08951926897099721,33.391899999999985,13387.481624,0.23538168584952082,1
C01557,09-11-2025,Affiliate,North,CTV,Gen X,App Installs,101918,1479.0,1.45,1652.75,80.0,5.41,51.54,160,29,7.02,9940.23,6.010721088435374,1.4511523857180701,5.405405405405405,1.116722972972973,20.40432098765432,0.16475066615911688,77.536,1563.336225,0.2109440270968588,0
C01558,12-03-2024,Search,East,Desktop,Gen Z,Awareness,148549,6620.0,4.46,13621.76,516.0,7.79,50.1,179,35,8.08,50397.6,3.6995146358006745,4.4564119824974755,7.793384685092885,2.057356894728893,26.34769825918762,0.2728786692759295,89.321,12560.624896000001,0.2429380068024979,0
C01559,13-03-2025,Video,West,CTV,Gen X,App Installs,183246,8768.0,4.78,8314.0,871.0,9.93,50.71,127,40,5.32,107596.7,12.940072158749247,4.784798659732492,9.932717527654237,0.948112669631657,9.534403669724771,0.24388126087797332,62.5983,7488.419800000001,0.160129818844495,0
C01560,31-01-2025,Affiliate,North,Tablet,Gen Z,App Installs,93847,1435.0,1.53,946.7,93.0,6.48,49.63,130,27,7.13,7512.86,7.927466497836868,1.5290682806239877,6.476323119777158,0.6592618384401114,10.071276595744681,0.16638356705510568,65.48100000000001,885.3538400000001,0.21425687980397365,0
C01561,09-11-2024,Video,East,Desktop,Millennials,Awareness,190187,8455.0,4.45,21383.4,542.0,6.41,64.48,255,40,4.7,63965.15,2.9912062063934455,4.445601194607441,6.40964995269631,2.528784295175024,39.380110497237574,0.2496258399511301,90.576,20012.72406,0.14149016303843506,0
C01562,30-10-2025,Affiliate,East,Tablet,Gen Z,Awareness,106338,1465.0,1.38,1166.73,96.0,6.55,75.53,164,43,7.62,13194.89,11.299606929684087,1.3776695285831162,6.548431105047749,0.7958594815825375,12.028144329896907,0.14036325623938326,40.13080000000001,1090.309185,0.22892451782338102,0
C01563,28-10-2024,Email,Central,CTV,Gen Z,Sales,81817,2782.0,3.4,1681.18,304.0,10.93,74.87,159,48,7.51,25419.7,15.111165273633024,3.400229778288396,10.923463887890765,0.6040891124685591,5.512065573770492,0.22905891656781333,39.9567,1497.427026,0.22581265600613445,0
C01564,10-08-2024,Display,South,Desktop,Boomers,Awareness,182473,1924.0,1.05,1873.56,62.0,3.22,52.54,289,31,8.33,6330.7,3.3771658415841586,1.0543967907756722,3.2207792207792205,0.9732779220779221,29.739047619047618,0.173810235338065,137.1594,1813.231368,0.25024787388664343,0
C01565,20-09-2025,Search,South,Desktop,Boomers,Sales,80284,2847.0,3.55,5925.69,168.0,5.9,70.28,299,42,6.47,18520.23,3.124885897524588,3.5461169583359284,5.8988764044943816,2.0806495786516854,35.06325443786982,0.24748877665544333,88.86280000000001,5576.07429,0.19458677663092114,0
C01566,29-06-2024,Display,South,Mobile,Gen X,Sales,170382,2260.0,1.33,2276.3,23.0,1.02,51.01,162,20,6.42,1482.24,0.6508760374127256,1.3264234107862873,1.017249004865104,1.0067669172932332,94.84583333333335,0.03177081330513363,79.3638,2253.08174,0.19266375860289398,0
C01567,09-12-2025,Video,East,Desktop,Gen X,Awareness,198124,8464.0,4.27,11530.18,473.0,5.59,64.58,60,21,7.87,56291.91,4.881712886278768,4.27205047318612,5.5877141169521565,1.3621004134672179,24.325274261603376,0.051143641354071366,21.252000000000002,10885.642938,0.23622213060819258,1
C01568,05-10-2025,Display,Central,Desktop,Boomers,Sales,181304,1400.0,0.77,1151.47,53.0,3.79,52.35,235,31,7.89,2919.4,2.533167891572015,0.7721794765726262,3.7830121341898644,0.8218915060670949,21.32351851851852,0.16694470477975634,111.9775,1107.829287,0.2370305197159045,0
C01569,22-03-2025,Video,West,Tablet,Boomers,Awareness,231501,8588.0,3.71,18337.28,398.0,4.63,24.26,141,36,6.97,23305.24,1.2708520101121807,3.7096871733289563,4.633833973687274,2.134972639422517,45.95809523809523,0.2584441805225653,106.79339999999999,17488.263936,0.2095981940953884,0
C01570,20-06-2025,Video,East,Desktop,Boomers,Sales,224821,7732.0,3.44,9571.32,583.0,7.54,32.38,262,49,,74126.21,7.743808188610495,3.4391652062520572,7.539118065433854,1.237724039829303,16.389246575342465,0.5918154583582983,177.16439999999997,8849.642472,0.15116539977115337,0
C01571,19-11-2024,Search,North,Tablet,Boomers,Traffic,117495,5730.0,4.88,13593.8,420.0,7.33,26.68,174,30,8.32,35439.02,2.6068070144467,4.876761762102539,7.3285639504449485,2.371976967370441,32.28931116389548,0.46077312138728327,127.57680000000002,12597.374459999999,0.2504899507858047,0
C01572,03-04-2024,Affiliate,South,CTV,Gen Z,Leads,86466,1961.0,2.27,2189.14,177.0,9.03,63.6,232,24,10.0,19566.95,8.934109235026073,2.2679172401031606,9.021406727828746,1.115769622833843,12.298539325842697,0.324297213622291,84.448,1991.4606579999997,0.30066245471402486,0
C01573,19-01-2024,Video,West,Mobile,Boomers,Leads,248194,9226.0,3.72,14686.09,719.0,7.79,62.18,193,35,6.09,46325.47,3.1541626013049555,3.717238461693426,7.792348542321448,1.591643004226726,20.397347222222223,0.23796612852168406,72.9926,13542.043589,0.18316880709427322,0
C01574,15-07-2024,Social,South,Tablet,Millennials,App Installs,95637,1557.0,1.63,2130.85,63.0,4.05,38.37,192,18,5.96,3233.96,1.5169735206510777,1.6280139693427298,4.043645699614891,1.3676829268292683,33.29453125,0.19751079502159005,118.32960000000001,2044.550575,0.17918350978267056,0
C01575,29-12-2025,Video,East,Mobile,Gen Z,Awareness,169281,5003.0,2.96,6465.05,157.0,3.14,30.81,178,29,8.01,11641.66,1.8004283913672179,2.9554234945239304,3.137490007993605,1.291976418864908,40.91803797468354,0.17570575290789064,123.1582,6262.0474300000005,0.240643463370835,0
C01576,06-01-2024,Email,North,CTV,Boomers,Awareness,66643,2083.0,3.13,496.4,147.0,7.06,65.66,314,34,7.74,16131.66,32.43196622436671,3.1255626913150474,7.053742802303263,0.23819577735124758,3.3540540540540538,0.33255925592559255,107.82760000000002,461.35416,0.23299765134224362,0
C01577,24-04-2025,Video,Central,Tablet,Gen X,Leads,212452,5903.0,2.78,7680.18,340.0,5.76,,212,33,5.88,40926.85,5.3281982716197245,2.778496891077085,5.7588075880758804,1.3008434959349593,22.522521994134898,0.23943529411764705,106.0,7237.801632000001,0.17688265648117701,0
C01578,10-12-2024,Email,North,Mobile,Gen Z,Sales,60690,2550.0,4.2,20.0,270.0,10.59,33.01,116,18,6.29,27849.4,1326.161904761905,4.201611441564647,10.584084672677381,0.007840062720501764,0.07380073800738007,0.3611996471625992,77.7084,17.882,0.19613021813034462,0
C01579,16-01-2024,Social,South,CTV,Gen Z,Awareness,114912,3641.0,3.17,2900.22,241.0,6.62,51.59,101,32,4.83,18442.1,6.356670642005777,3.16848398353537,6.617243272926963,0.796326194398682,11.984380165289256,0.12713823920897507,48.894099999999995,2708.2254359999997,0.1451742223078208,0
C01580,17-09-2024,Video,East,Tablet,Boomers,Sales,226679,6247.0,2.76,10626.56,166.0,2.66,50.45,205,27,6.06,11919.55,1.121569767660686,2.7558673019234163,2.6568501920614596,1.7007938540332905,63.632095808383234,0.10598639455782313,101.57749999999999,10343.893504,0.18200735917123265,1
C01581,12-10-2024,Email,East,Tablet,Millennials,Traffic,17526,461.0,2.63,20.0,55.0,11.93,78.91,155,25,9.04,4909.21,233.77190476190475,2.6302276487704686,11.904761904761903,0.04329004329004329,0.35714285714285715,0.23140407958953826,32.68950000000002,17.614,0.2728289161505917,0
C01582,27-06-2025,Social,North,Tablet,Gen Z,Sales,108796,1084.0,1.0,1280.31,27.0,2.49,54.88,250,18,7.49,3213.87,2.508268881067033,0.9963510023254317,2.488479262672811,1.1800092165898617,45.72535714285714,0.11139942734430924,112.79999999999998,1248.430281,0.22492470913491136,0
C01583,05-08-2025,Email,North,Mobile,Boomers,Awareness,66135,263.0,0.4,137.66,18.0,6.84,38.35,114,29,7.46,1989.44,14.347612866003175,0.3976654167170679,6.8181818181818175,0.521439393939394,7.245263157894737,0.19816010165184245,70.281,128.244056,0.2242499836108211,0
C01584,04-11-2025,Search,South,CTV,Boomers,Sales,164432,8194.0,4.98,21896.48,782.0,9.54,39.32,135,59,5.11,37181.66,1.6979880789935649,4.983184640552687,9.542403904820013,2.6719316656497862,27.96485312899106,0.3194196428571428,81.918,19807.555808,0.1539163816983919,0
C01585,26-03-2025,Affiliate,Central,CTV,Gen X,App Installs,115781,1894.0,1.64,2344.17,15.0,0.79,40.54,85,25,5.03,1306.77,0.5572176004298196,1.6358328583026722,0.79155672823219,1.2370290237467019,146.510625,0.016165142031776603,50.541000000000004,2325.651057,0.15093359004567777,0
C01586,07-07-2024,Email,East,CTV,Gen X,Awareness,23711,302.0,1.27,156.1,35.0,11.59,66.96,122,25,7.28,2859.94,18.204583068109486,1.27361673414305,11.55115511551155,0.5151815181518151,4.336111111111111,0.2080606238964097,40.308800000000005,138.00800999999998,0.21888843204925404,0
C01587,03-04-2024,Social,South,Mobile,Millennials,Awareness,95015,2839.0,2.99,3314.66,47.0,1.66,69.35,232,28,7.98,5150.12,1.5532714452024634,2.987917824366422,1.6549295774647885,1.1671338028169014,69.05541666666666,0.05474342572850036,71.10800000000002,3259.636644,0.23951205605927253,0
C01588,18-01-2025,Search,South,Mobile,Millennials,Sales,79061,5550.0,7.02,10209.04,272.0,4.9,53.96,133,28,6.66,18722.4,1.8337244516182112,7.019807239887683,4.9000180147721135,1.8391352909385699,37.39575091575092,0.11857714701601164,61.233200000000004,9708.797040000001,0.2000349361458615,1
C01589,26-08-2024,Affiliate,South,Desktop,Boomers,App Installs,78928,1036.0,1.31,735.62,55.0,5.31,54.67,207,36,5.99,3287.82,4.4633868208845815,1.3125720584322618,5.303760848601736,0.7093731918997107,13.136071428571428,0.19744386563678817,93.8331,696.558578,0.1800983637135807,0
C01590,02-01-2025,Social,North,Tablet,Boomers,Traffic,139231,2661.0,1.91,3504.36,190.0,7.14,61.31,246,49,6.73,17480.58,4.986814478398795,1.9111985750402207,7.137490608564989,1.3164387678437266,18.347434554973823,0.2818873375060183,95.1774,3254.148696,0.20246169264743838,0
C01591,29-09-2025,Video,West,Mobile,Gen Z,Traffic,199454,4078.0,2.04,7897.23,159.0,3.9,69.36,162,36,8.47,20649.64,2.614464253383353,2.044571457220927,3.8980142191713654,1.9360701152243196,49.3576875,0.08979533826037521,49.6368,7589.2380299999995,0.2542841437789465,1
C01592,08-12-2024,Social,West,CTV,Boomers,Awareness,98032,434.0,0.44,349.95,18.0,4.15,44.87,165,28,6.24,538.66,1.5348625160279241,0.4427080676914916,4.137931034482759,0.8044827586206896,18.41842105263158,0.14928057553956836,90.9645,335.427075,0.1874918348555512,0
C01593,18-12-2024,Video,Central,Desktop,Millennials,Leads,157352,4201.0,2.67,7146.73,199.0,4.74,54.86,231,32,9.8,5084.83,0.7113908891354318,2.669793394469759,4.735840076154212,1.7007924797715372,35.73365,0.19601503759398498,104.27340000000001,6807.974998,0.29437656780981586,0
C01594,23-09-2024,Email,West,Mobile,Gen X,Awareness,50811,2553.0,5.02,1873.66,142.0,5.56,55.18,217,22,5.4,16078.25,8.576621894103464,5.024403684169094,5.559906029757244,0.7336178543461238,13.102517482517483,0.21475970096119615,97.25940000000001,1769.484504,0.16245222399793477,0
C01595,06-06-2025,Search,West,CTV,Boomers,App Installs,133339,7394.0,5.55,16187.44,268.0,3.62,51.13,247,37,8.91,15874.15,0.9805855289329917,5.545222738863057,3.6240703177822855,2.1889709263015553,60.17635687732342,0.1715211970074813,120.7089,15601.454672,0.26763133301159076,0
C01596,20-01-2024,Email,Central,Tablet,Gen Z,Sales,33470,1101.0,3.29,437.4,106.0,9.63,41.39,74,18,5.49,10812.68,24.6639598540146,3.2894147172178902,9.618874773139746,0.3969147005444646,4.087850467289719,0.16811040339702762,43.37140000000001,395.27837999999997,0.16514526343708383,0
C01597,24-03-2025,Video,West,CTV,Millennials,Awareness,165789,2402.0,1.45,5471.08,93.0,3.87,64.01,229,28,5.15,11579.9,2.116178857034254,1.448820797394294,3.870162297128589,2.276770703287557,58.20297872340426,0.13632210429164743,82.4171,5259.349204,0.15477013499304,0
C01598,31-03-2024,Email,North,CTV,Gen X,App Installs,44521,2165.0,4.86,949.15,211.0,9.75,55.62,109,49,8.86,16561.46,17.430363626795767,4.862764475989398,9.74145891043398,0.4382040627885503,4.477122641509434,0.18769869304132816,48.374199999999995,856.6078749999999,0.2662457535627755,0
C01599,21-03-2025,Search,East,CTV,Boomers,Awareness,140968,5104.0,3.62,9345.66,416.0,8.15,55.39,80,41,,44294.7,4.73909396511695,3.620654186381403,8.148873653281097,1.8306875612144955,22.411654676258994,0.11562333747118284,35.687999999999995,8583.98871,0.15024408862441702,1
C01600,19-08-2024,Video,Central,Tablet,Boomers,Sales,236854,6264.0,2.64,12075.64,358.0,5.72,64.21,209,36,4.22,31318.31,2.5932966454245556,2.6446560131726162,5.714285714285714,1.9274764565043894,33.63688022284122,0.18332771047385374,74.80110000000002,11384.913391999999,0.12696199679469608,0
C01601,13-09-2024,Search,South,Tablet,Millennials,Sales,167778,8243.0,4.91,13807.58,550.0,6.67,39.06,166,35,8.79,66350.12,4.804992258436421,4.913010567472687,6.671518680252304,1.6748641436196021,25.05912885662432,0.2763904143784323,101.1604,12886.614414,0.2642503093619719,0
C01602,15-12-2025,Display,West,Desktop,Millennials,App Installs,202921,2914.0,1.44,3310.61,36.0,1.24,73.44,190,35,5.91,3360.22,1.0146786608326464,1.4360197514315844,1.234991423670669,1.1357152658662093,89.47594594594595,0.031649650725416444,50.46400000000001,3269.5584360000003,0.17736537785491008,0
C01603,05-01-2024,Affiliate,East,CTV,Millennials,Leads,102192,1895.0,1.85,576.15,81.0,4.27,47.8,125,24,8.4,9445.64,16.366005371220652,1.8543344456078206,4.272151898734177,0.303876582278481,7.026219512195122,0.109375,65.25,551.548395,0.25229131810454164,0
C01604,26-06-2024,Affiliate,West,CTV,Gen X,Sales,61628,1481.0,2.4,835.61,46.0,3.11,60.93,227,33,4.76,4595.2,5.492642928007076,2.403089454639861,3.1039136302294197,0.5638394062078272,17.778936170212766,0.11399483287582754,88.6889,809.622529,0.14304482160813986,0
C01605,23-12-2025,Social,Central,Desktop,Gen X,Awareness,131176,3459.0,2.64,3692.17,180.0,5.2,46.88,234,35,7.31,4262.8,1.1542387704871424,2.636895187418526,5.202312138728324,1.0671011560693642,20.398729281767956,0.25413533834586466,124.30079999999998,3500.1771599999997,0.21978940288865015,0
C01606,03-02-2025,Affiliate,West,Desktop,Millennials,Traffic,146011,1365.0,0.93,1704.74,37.0,2.71,79.37,185,25,4.92,3890.46,2.280804811987759,0.9348546694792209,2.7086383601756956,1.2479795021961932,44.86157894736842,0.062380241383600835,38.16549999999999,1658.541546,0.14773028555259896,0
C01607,18-01-2024,Social,Central,CTV,Gen Z,Sales,73740,2472.0,3.35,1223.86,154.0,6.23,50.03,185,39,6.72,14956.53,12.210807765785479,3.35227349778278,6.227254346947028,0.49488879902951877,7.895870967741935,0.2258573388203018,92.4445,1147.6135219999999,0.20209181737990792,0
C01608,12-10-2024,Video,East,Desktop,Millennials,App Installs,175934,5801.0,3.3,14480.48,306.0,5.27,63.72,166,18,7.7,26077.89,1.8007751970102504,3.297240458123739,5.274043433298862,2.495773871078938,47.167687296416936,0.1351699629171817,60.2248,13717.358704,0.23126633916029818,0
C01609,09-02-2024,Search,North,Tablet,Gen X,Leads,137510,6719.0,4.89,18429.86,722.0,10.75,30.81,118,29,10.0,68129.21,3.6964748253743993,4.88615456218048,10.74404761904762,2.7425386904761906,25.49081604426003,0.3987739704495442,81.6442,16448.65005,0.300777527758837,0
C01610,12-03-2024,Affiliate,South,Desktop,Gen Z,Awareness,95569,1197.0,1.25,907.22,43.0,3.59,53.73,119,32,4.87,4100.24,4.514588976239237,1.2524850894632207,3.589315525876461,0.7572787979966611,20.618636363636366,0.07805773798647908,55.0613,874.650802,0.14627147241036734,0
C01611,16-06-2025,Display,West,Mobile,Millennials,Awareness,187634,1800.0,0.96,2061.56,0.0,0.0,31.12,131,36,7.8,34.73,0.016838298037390426,0.9593092973059398,0.0,1.1446751804553026,2061.56,0.0,90.2328,2061.56,0.23400008561567845,0
C01612,08-05-2025,Email,South,CTV,Gen X,Leads,71914,3385.0,4.71,1134.73,330.0,9.75,25.73,106,26,9.16,46281.7,40.75061854490063,4.706945699784468,9.746012994683992,0.3351240401653869,3.428187311178248,0.3866442199775533,78.72619999999999,1024.093825,0.2757428536927331,0
C01613,17-01-2024,Display,North,Tablet,Millennials,App Installs,189079,1563.0,0.83,1407.8,39.0,2.5,54.53,109,31,6.05,1530.75,1.0865630323679727,0.826634228897821,2.493606138107417,0.9001278772378516,35.195,0.04907257338375653,49.5623,1372.605,0.18159889331828444,0
C01614,21-11-2025,Email,North,Mobile,Boomers,Sales,38992,1748.0,4.48,350.04,17.0,0.97,52.68,159,33,4.45,1522.37,4.336742251595259,4.48285589721232,0.9719839908519153,0.20013722126929676,19.44666666666667,0.028731371087928465,75.2388,346.644612,0.13357671664942433,0
C01615,05-02-2025,Search,North,Mobile,Gen Z,App Installs,147206,8452.0,5.74,10130.37,515.0,6.09,42.89,124,35,8.41,50847.47,5.018814829583758,5.741574789242359,6.092511534366498,1.1984348751922396,19.6325,0.17205741626794258,70.81639999999999,9513.430467000002,0.25265288595762536,0
C01616,25-11-2024,Search,South,Mobile,Millennials,Leads,164573,9701.0,5.89,9847.43,498.0,5.13,32.5,118,46,8.15,50522.95,5.130051185823527,5.894612757786771,5.132962275819419,1.0149896928468358,19.73432865731463,0.18069850746268656,79.65,9342.256841,0.24486989263787193,0
C01617,30-05-2025,Social,East,CTV,Boomers,Awareness,81993,2766.0,3.37,3297.11,19.0,0.69,48.53,164,25,6.04,2712.95,0.8225771729869531,3.3734175671390587,0.6866642573183953,1.1915829418142394,164.8555,0.022846759539672922,84.4108,3274.359941,0.1812476521584481,0
C01618,04-03-2025,Social,East,Tablet,Millennials,Awareness,93315,2434.0,2.61,2840.84,157.0,6.45,68.48,100,26,7.88,13523.05,4.758554316921431,2.6083415491448414,6.447638603696099,1.166669404517454,17.98,0.09283246977547495,31.519999999999992,2657.60582,0.23660082421675752,0
